date,Open,High,Low,Close,Volume,20_MA,50_MA,Upper_Band,Lower_Band
2024-03-26,150.22,152.256,149.98,150.67,22149137.0,154.7285,164.3368,159.81853681095117,149.63846318904882
2024-03-25,149.94,150.375,147.82,150.07,19229285.0,154.31900000000002,163.83,159.52914354787558,149.10885645212446
2024-03-22,149.12,151.58,148.98,150.77,29211769.0,154.0435,163.3696,159.3977595930221,148.6892404069779
2024-03-21,149.47,150.37,146.9001,147.6,24755597.0,153.719,162.8582,159.79888884939913,147.63911115060085
2024-03-20,148.0,148.86,146.735,148.74,21311501.0,153.3555,162.38299999999998,159.72124872596308,146.98975127403693
2024-03-19,148.16,148.7913,146.08,147.03,24070435.0,152.9335,161.88139999999999,159.80774261856843,146.0592573814316
2024-03-18,148.61,152.15,147.17,147.68,69273699.0,152.59750000000003,161.317,159.81812797968763,145.37687202031242
2024-03-15,142.5,143.18,140.03,141.18,49475417.0,151.9135,160.61260000000001,160.6618683290684,143.1651316709316
2024-03-14,141.19,143.585,140.455,143.1,42570686.0,151.182,159.9748,160.32047298081287,142.0435270191871
2024-03-13,139.0,141.09,138.99,139.79,23164162.0,150.20099999999996,159.2996,159.82018018172099,140.58181981827894
2024-03-12,137.03,139.375,137.03,138.5,27353587.0,149.31900000000002,158.542,159.83809721961836,138.79990278038167
2024-03-11,136.13,139.1,136.13,137.67,31677211.0,148.3725,157.7384,159.52090724994017,137.22409275005984
2024-03-08,134.21,138.085,134.0,135.41,39370392.0,147.40050000000002,156.9082,159.51865423673323,135.28234576326682
2024-03-07,132.795,134.94,131.61,134.38,37738209.0,146.4945,156.0746,159.67061631144102,133.31838368855895
2024-03-06,133.12,133.58,130.85,131.4,35318610.0,145.53799999999998,155.21900000000002,160.17687053451547,130.8991294654845
2024-03-05,131.88,133.24,130.665,132.67,40194757.0,144.4255,154.4222,159.4393104494001,129.4116895505999
2024-03-04,135.66,135.66,131.91,133.35,55999415.0,143.36499999999998,153.6824,158.36102964998224,128.36897035001772
2024-03-01,138.43,138.87,136.92,137.14,31151116.0,142.4475,153.0424,156.53805805551283,128.35694194448715
2024-02-29,137.28,138.86,136.4,138.46,42132953.0,141.82399999999998,152.4386,155.4293819072488,128.21861809275117
2024-02-28,137.9,138.01,135.41,136.38,37328558.0,141.09949999999998,151.767,154.21088111477312,127.98811888522684
2024-02-27,138.02,139.25,137.09,138.88,33099190.0,140.51,151.15699999999998,152.84690228115323,128.17309771884675
2024-02-26,142.14,142.44,137.39,137.57,53641795.0,139.885,150.4834,151.42334340020437,128.3466565997956
2024-02-23,143.67,144.68,143.43,143.96,19493752.0,139.5445,150.0006,150.08951224076492,128.99948775923508
2024-02-22,144.93,145.0,142.8,144.09,27191892.0,139.369,149.5376,149.45642395784228,129.28157604215772
2024-02-21,141.45,142.69,140.675,142.55,23315687.0,139.0595,149.0562,148.2788034900741,129.84019650992593
2024-02-20,139.655,142.08,139.49,141.12,24935710.0,138.76399999999998,148.60139999999998,147.25795178006632,130.27004821993364
2024-02-16,142.99,143.19,140.14,140.52,31468926.0,138.406,148.15619999999998,145.85723769301998,130.95476230698003
2024-02-15,143.14,143.52,140.46,142.77,37590695.0,138.4855,147.6886,146.09363269849322,130.87736730150678
2024-02-14,146.08,146.52,144.094,145.94,22704166.0,138.6275,147.1684,146.69067392124202,130.56432607875797
2024-02-13,144.92,146.67,143.69,145.14,27837730.0,138.895,146.9512,147.45992602972868,130.33007397027134
2024-02-12,148.42,149.335,147.37,147.53,21564085.0,139.3465,146.7192,148.73608499166903,129.95691500833095
2024-02-09,146.68,149.44,146.18,149.0,26829504.0,139.913,146.534,150.20087144881563,129.6251285511844
2024-02-08,145.83,146.33,145.105,145.91,22563764.0,140.438,146.32659999999998,150.82945316822222,130.04654683177776
2024-02-07,144.76,145.615,143.925,145.54,25208862.0,140.996,146.1556,151.21486470159292,130.7771352984071
2024-02-06,144.65,145.36,143.19,144.1,29128201.0,141.631,145.9174,150.87058053274285,132.39141946725715
2024-02-05,142.82,145.47,142.78,143.68,38505405.0,142.1815,145.6816,150.4321096106504,133.9308903893496
2024-02-02,139.26,142.62,136.5,142.38,62499574.0,142.63299999999998,145.44119999999998,149.76058348360633,135.50541651639364
2024-02-01,142.12,143.06,140.79,141.16,40466549.0,142.834,145.16719999999998,149.52256494717815,136.14543505282185
2024-01-31,143.62,144.0,139.87,140.1,71910044.0,142.916,144.81459999999998,149.4163429869013,136.4156570130987
2024-01-30,152.8,153.62,151.185,151.46,36331833.0,143.67000000000002,144.6556,150.46967491482923,136.8703250851708
2024-01-29,152.06,153.78,151.43,153.51,27784259.0,144.4015,144.603,152.117493710946,136.685506289054
2024-01-26,151.1,152.535,151.01,152.185,26115494.0,145.13225000000003,144.5147,152.892231331366,137.37226866863406
2024-01-25,150.065,153.05,149.54,151.87,29149069.0,145.52775000000003,144.4551,153.82393712358063,137.23156287641942
2024-01-24,148.54,149.855,148.1,148.7,25155644.0,145.75825,144.3791,154.14194801271566,137.37455198728435
2024-01-23,145.89,147.182,145.5,147.04,21636129.0,145.98274999999998,144.3093,154.24429533460784,137.72120466539212
2024-01-22,147.1,148.39,145.84,145.99,32200369.0,146.22625,144.1307,154.16509843498574,138.28740156501425
2024-01-19,144.74,146.45,144.38,146.38,34271867.0,146.51925,143.96710000000002,153.99011430214367,139.04838569785633
